CustomerID,Recency,Frequency,Monetary,R,F,M,RFMGroup,RFMScore,RFM_Loyalty_Level,Cluster,Color
17208.0,396,1,115.35,4,4,4,444,12,Platinum,1,green
17209.0,650,3,611.6,4,3,3,433,10,Gold,1,green
17210.0,393,1,253.37,4,4,4,444,12,Platinum,1,green
17211.0,27,13,4046.65,2,1,1,211,4,Bronze,0,red
17212.0,254,3,794.41,3,3,3,333,9,Gold,3,yellow
17213.0,41,13,5182.3,2,1,1,211,4,Bronze,0,red
17214.0,61,6,1069.1200000000001,2,2,2,222,6,Silver,3,yellow
17215.0,465,1,186.15,4,4,4,444,12,Platinum,1,green
17216.0,555,1,65.05,4,4,4,444,12,Platinum,1,green
17217.0,235,2,218.0,3,3,4,334,10,Gold,1,green
17218.0,5,18,4192.68,1,1,1,111,3,Bronze,0,red
17219.0,32,2,259.13,2,3,4,234,9,Gold,2,blue
17220.0,25,21,4481.75,1,1,1,111,3,Bronze,0,red
17221.0,8,5,978.52,1,2,2,122,5,Bronze,2,blue
17222.0,66,6,1605.01,2,2,2,222,6,Silver,3,yellow
17223.0,311,3,873.53,3,3,2,332,8,Silver,3,yellow
17224.0,502,1,100.86,4,4,4,444,12,Platinum,1,green
17225.0,582,1,131.15,4,4,4,444,12,Platinum,1,green
17226.0,309,3,900.12,3,3,2,332,8,Silver,3,yellow
17227.0,19,12,2022.03,1,1,2,112,4,Bronze,0,red
17228.0,16,13,3177.24,1,1,1,111,3,Bronze,0,red
17229.0,97,2,318.76,2,3,4,234,9,Gold,1,green
17230.0,265,18,9924.95,3,1,1,311,5,Bronze,0,red
17231.0,13,25,7197.04,1,1,1,111,3,Bronze,0,red
17232.0,3,2,421.52,1,3,3,133,7,Silver,2,blue
17233.0,36,3,560.86,2,3,3,233,8,Silver,2,blue
17234.0,183,1,149.89000000000001,3,4,4,344,11,Platinum,1,green
17235.0,26,8,1904.8799999999999,1,1,2,112,4,Bronze,0,red
17236.0,13,12,1929.26,1,1,2,112,4,Bronze,0,red
17237.0,12,4,1002.08,1,2,2,122,5,Bronze,2,blue
17238.0,3,32,7783.1,1,1,1,111,3,Bronze,0,red
17239.0,313,4,1189.45,3,2,2,322,7,Silver,3,yellow
17240.0,597,1,130.6,4,4,4,444,12,Platinum,1,green
17241.0,386,12,2744.14,4,1,1,411,6,Silver,3,yellow
17242.0,109,5,2889.28,3,2,1,321,6,Silver,3,yellow
17243.0,2,69,20889.86,1,1,1,111,3,Bronze,0,red
17244.0,54,5,1826.04,2,2,2,222,6,Silver,3,yellow
17245.0,205,2,371.63,3,3,3,333,9,Gold,1,green
17246.0,547,2,38.92,4,3,4,434,11,Platinum,1,green
17247.0,16,1,282.19,1,4,4,144,9,Gold,2,blue
17248.0,121,2,546.16,3,3,3,333,9,Gold,1,green
17249.0,429,1,68.03,4,4,4,444,12,Platinum,1,green
17250.0,4,2,384.52,1,3,3,133,7,Silver,2,blue
17251.0,363,3,812.4300000000001,3,3,3,333,9,Gold,3,yellow
17252.0,117,2,353.86,3,3,3,333,9,Gold,1,green
17253.0,19,1,178.26,1,4,4,144,9,Gold,2,blue
17254.0,5,3,470.73,1,3,3,133,7,Silver,2,blue
17255.0,41,4,799.13,2,2,3,223,7,Silver,2,blue
17256.0,108,5,498.93,3,2,3,323,8,Silver,3,yellow
17257.0,437,2,192.73,4,3,4,434,11,Platinum,1,green
17258.0,397,2,417.3,4,3,3,433,10,Gold,1,green
17259.0,149,6,1889.34,3,2,2,322,7,Silver,3,yellow
17260.0,412,1,120.95,4,4,4,444,12,Platinum,1,green
17261.0,510,1,230.44,4,4,4,444,12,Platinum,1,green
17262.0,53,11,2757.62,2,1,1,211,4,Bronze,0,red
17263.0,209,1,63.440000000000005,3,4,4,344,11,Platinum,1,green
17264.0,425,1,279.59,4,4,4,444,12,Platinum,1,green
17265.0,139,2,562.9,3,3,3,333,9,Gold,1,green
17266.0,3,5,517.73,1,2,3,123,6,Silver,2,blue
17267.0,128,2,317.62,3,3,4,334,10,Gold,1,green
17268.0,108,11,1733.8899999999999,3,1,2,312,6,Silver,3,yellow
17269.0,386,1,537.46,4,4,3,443,11,Platinum,1,green
17270.0,470,2,604.4,4,3,3,433,10,Gold,1,green
17271.0,737,1,210.39,4,4,4,444,12,Platinum,1,green
17272.0,43,4,2148.63,2,2,2,222,6,Silver,3,yellow
17273.0,425,1,141.12,4,4,4,444,12,Platinum,1,green
17274.0,36,2,577.38,2,3,3,233,8,Silver,2,blue
17275.0,384,1,114.52,4,4,4,444,12,Platinum,1,green
17276.0,403,1,508.39,4,4,3,443,11,Platinum,1,green
17277.0,228,2,1065.3500000000001,3,3,2,332,8,Silver,3,yellow
17278.0,242,2,271.24,3,3,4,334,10,Gold,1,green
17279.0,58,1,187.82999999999998,2,4,4,244,10,Gold,1,green
17280.0,439,1,118.85999999999999,4,4,4,444,12,Platinum,1,green
17281.0,375,6,797.8499999999999,3,2,3,323,8,Silver,3,yellow
17282.0,131,5,2339.66,3,2,1,321,6,Silver,3,yellow
17283.0,379,1,188.46,3,4,4,344,11,Platinum,1,green
17284.0,61,8,2793.16,2,1,1,211,4,Bronze,3,yellow
17285.0,629,2,428.34,4,3,3,433,10,Gold,1,green
17286.0,22,3,395.48,1,3,3,133,7,Silver,2,blue
17287.0,27,21,4111.96,2,1,1,211,4,Bronze,0,red
17288.0,10,11,2499.98,1,1,1,111,3,Bronze,0,red
17289.0,32,9,2079.39,2,1,2,212,5,Bronze,0,red
17290.0,4,8,1501.44,1,1,2,112,4,Bronze,0,red
17291.0,309,1,550.8000000000001,3,4,3,343,10,Gold,1,green
17292.0,473,2,271.75,4,3,4,434,11,Platinum,1,green
17293.0,9,17,3774.23,1,1,1,111,3,Bronze,0,red
17294.0,670,2,467.78999999999996,4,3,3,433,10,Gold,1,green
17295.0,29,3,556.95,2,3,3,233,8,Silver,2,blue
17296.0,731,1,338.13,4,4,3,443,11,Platinum,1,green
17297.0,18,1,131.78,1,4,4,144,9,Gold,2,blue
17298.0,102,5,957.5600000000001,3,2,2,322,7,Silver,3,yellow
17299.0,12,6,1016.08,1,2,2,122,5,Bronze,2,blue
17300.0,391,2,393.64,4,3,3,433,10,Gold,1,green
17301.0,22,2,330.43,1,3,4,134,8,Silver,2,blue
17302.0,15,5,1135.63,1,2,2,122,5,Bronze,2,blue
17303.0,362,1,250.04,3,4,4,344,11,Platinum,1,green
17304.0,535,1,111.5,4,4,4,444,12,Platinum,1,green
17305.0,649,1,2135.46,4,4,2,442,10,Gold,3,yellow
17306.0,11,21,9782.35,1,1,1,111,3,Bronze,0,red
17307.0,396,11,3999.8900000000003,4,1,1,411,6,Silver,3,yellow
17308.0,394,2,4511.76,4,3,1,431,8,Silver,3,yellow
17309.0,96,3,330.59000000000003,2,3,4,234,9,Gold,2,blue
17310.0,388,2,1025.1,4,3,2,432,9,Gold,3,yellow
17311.0,79,6,3566.56,2,2,1,221,5,Bronze,3,yellow
17312.0,139,3,644.3,3,3,3,333,9,Gold,3,yellow
17313.0,32,1,2328.84,2,4,1,241,7,Silver,2,blue
17314.0,25,17,4904.43,1,1,1,111,3,Bronze,0,red
17315.0,2,43,9650.6,1,1,1,111,3,Bronze,0,red
17316.0,421,1,124.45,4,4,4,444,12,Platinum,1,green
17317.0,47,3,2600.34,2,3,1,231,6,Silver,3,yellow
17318.0,726,1,164.28,4,4,4,444,12,Platinum,1,green
17319.0,670,1,29.1,4,4,4,444,12,Platinum,1,green
17320.0,101,6,2895.77,3,2,1,321,6,Silver,3,yellow
17321.0,9,6,1741.18,1,2,2,122,5,Bronze,2,blue
17322.0,377,5,922.59,3,2,2,322,7,Silver,3,yellow
17323.0,16,12,1565.59,1,1,2,112,4,Bronze,0,red
17324.0,18,12,2301.87,1,1,1,111,3,Bronze,0,red
17325.0,281,3,609.5699999999999,3,3,3,333,9,Gold,3,yellow
17326.0,409,2,321.95,4,3,4,434,11,Platinum,1,green
17327.0,410,2,152.35,4,3,4,434,11,Platinum,1,green
17328.0,674,1,104.7,4,4,4,444,12,Platinum,1,green
17329.0,15,5,1004.4300000000001,1,2,2,122,5,Bronze,2,blue
17330.0,23,4,423.8,1,2,3,123,6,Silver,2,blue
17331.0,124,1,175.2,3,4,4,344,11,Platinum,1,green
17332.0,529,5,838.27,4,2,3,423,9,Gold,3,yellow
17333.0,86,1,494.25,2,4,3,243,9,Gold,1,green
17334.0,303,3,635.15,3,3,3,333,9,Gold,3,yellow
17335.0,384,2,508.0,4,3,3,433,10,Gold,1,green
17336.0,473,1,81.12,4,4,4,444,12,Platinum,1,green
17337.0,152,4,2027.8700000000001,3,2,2,322,7,Silver,3,yellow
17338.0,18,17,12142.57,1,1,1,111,3,Bronze,0,red
17339.0,95,3,362.36,2,3,3,233,8,Silver,2,blue
17340.0,30,18,22404.82,2,1,1,211,4,Bronze,0,red
17341.0,157,5,1889.83,3,2,2,322,7,Silver,3,yellow
17342.0,380,4,1227.54,3,2,2,322,7,Silver,3,yellow
17343.0,356,6,1259.94,3,2,2,322,7,Silver,3,yellow
17344.0,47,2,468.11,2,3,3,233,8,Silver,2,blue
17345.0,16,10,1604.68,1,1,2,112,4,Bronze,0,red
17346.0,4,26,5323.0,1,1,1,111,3,Bronze,0,red
17347.0,87,1,228.96,2,4,4,244,10,Gold,1,green
17348.0,15,9,2476.41,1,1,1,111,3,Bronze,0,red
17349.0,180,5,852.25,3,2,2,322,7,Silver,3,yellow
17350.0,9,7,1906.041,1,2,2,122,5,Bronze,0,red
17351.0,37,12,1988.23,2,1,2,212,5,Bronze,0,red
17352.0,697,1,36.25,4,4,4,444,12,Platinum,1,green
17353.0,130,4,3242.0,3,2,1,321,6,Silver,3,yellow
17354.0,51,4,3143.46,2,2,1,221,5,Bronze,3,yellow
17355.0,387,1,285.11,4,4,4,444,12,Platinum,1,green
17356.0,312,5,946.47,3,2,2,322,7,Silver,3,yellow
17357.0,25,2,388.14,1,3,3,133,7,Silver,2,blue
17358.0,304,5,866.05,3,2,2,322,7,Silver,3,yellow
17359.0,12,2,284.46,1,3,4,134,8,Silver,2,blue
17360.0,18,6,1231.3799999999999,1,2,2,122,5,Bronze,2,blue
17361.0,50,5,880.64,2,2,2,222,6,Silver,2,blue
17362.0,240,7,1024.04,3,2,2,322,7,Silver,3,yellow
17363.0,396,3,940.86,4,3,2,432,9,Gold,3,yellow
17364.0,1,28,12070.42,1,1,1,111,3,Bronze,0,red
17365.0,13,15,8224.98,1,1,1,111,3,Bronze,0,red
17366.0,433,2,1096.24,4,3,2,432,9,Gold,3,yellow
17367.0,239,1,168.4,3,4,4,344,11,Platinum,1,green
17368.0,24,14,2826.14,1,1,1,111,3,Bronze,0,red
17369.0,456,1,979.1999999999999,4,4,2,442,10,Gold,1,green
17370.0,73,4,446.18,2,2,3,223,7,Silver,2,blue
17371.0,18,6,662.55,1,2,3,123,6,Silver,2,blue
17372.0,41,28,4377.56,2,1,1,211,4,Bronze,0,red
17373.0,41,7,1167.5,2,2,2,222,6,Silver,3,yellow
17374.0,219,3,727.11,3,3,3,333,9,Gold,3,yellow
17375.0,200,4,660.55,3,2,3,323,8,Silver,3,yellow
17376.0,71,4,453.64,2,2,3,223,7,Silver,2,blue
17377.0,24,78,18319.41,1,1,1,111,3,Bronze,0,red
17378.0,375,1,10.95,3,4,4,344,11,Platinum,1,green
17379.0,12,1,404.66,1,4,3,143,8,Silver,2,blue
17380.0,435,3,645.0,4,3,3,433,10,Gold,3,yellow
17381.0,9,38,40002.37,1,1,1,111,3,Bronze,0,red
17382.0,66,8,902.28,2,1,2,212,5,Bronze,3,yellow
17383.0,5,2,309.99,1,3,4,134,8,Silver,2,blue
17384.0,20,3,507.55,1,3,3,133,7,Silver,2,blue
17385.0,15,1,261.11,1,4,4,144,9,Gold,2,blue
17386.0,8,7,2812.77,1,2,1,121,4,Bronze,0,red
17387.0,20,2,784.11,1,3,3,133,7,Silver,2,blue
17388.0,78,11,2691.57,2,1,1,211,4,Bronze,3,yellow
17389.0,1,61,57224.68,1,1,1,111,3,Bronze,0,red
17390.0,421,1,149.3,4,4,4,444,12,Platinum,1,green
17391.0,164,2,508.8,3,3,3,333,9,Gold,1,green
17392.0,307,3,626.56,3,3,3,333,9,Gold,3,yellow
17393.0,411,2,381.15,4,3,3,433,10,Gold,1,green
17394.0,220,1,203.86999999999998,3,4,4,344,11,Platinum,1,green
17395.0,509,1,97.5,4,4,4,444,12,Platinum,1,green
17396.0,40,14,8807.1,2,1,1,211,4,Bronze,0,red
17397.0,23,3,1233.18,1,3,2,132,6,Silver,2,blue
17398.0,115,3,653.38,3,3,3,333,9,Gold,3,yellow
17400.0,127,8,4677.05,3,1,1,311,5,Bronze,3,yellow
17401.0,542,1,114.85,4,4,4,444,12,Platinum,1,green
17402.0,5,23,5096.18,1,1,1,111,3,Bronze,0,red
17403.0,37,2,400.57,2,3,3,233,8,Silver,2,blue
17405.0,2,3,1031.41,1,3,2,132,6,Silver,2,blue
17406.0,334,13,4905.05,3,1,1,311,5,Bronze,3,yellow
17407.0,412,1,552.9,4,4,3,443,11,Platinum,1,green
17408.0,164,3,316.09000000000003,3,3,4,334,10,Gold,1,green
17409.0,185,10,7793.51,3,1,1,311,5,Bronze,3,yellow
17410.0,17,5,1214.72,1,2,2,122,5,Bronze,2,blue
17411.0,13,5,1425.38,1,2,2,122,5,Bronze,2,blue
17412.0,3,16,4417.52,1,1,1,111,3,Bronze,0,red
17413.0,405,2,560.14,4,3,3,433,10,Gold,1,green
17414.0,44,6,2249.52,2,2,1,221,5,Bronze,3,yellow
17415.0,80,1,507.84,2,4,3,243,9,Gold,1,green
17416.0,30,22,17298.45,2,1,1,211,4,Bronze,0,red
17417.0,549,1,164.18,4,4,4,444,12,Platinum,1,green
17418.0,43,3,670.0600000000001,2,3,3,233,8,Silver,2,blue
17419.0,12,18,6500.52,1,1,1,111,3,Bronze,0,red
17420.0,51,6,1084.43,2,2,2,222,6,Silver,3,yellow
17421.0,387,3,1059.41,4,3,2,432,9,Gold,3,yellow
17422.0,17,11,3594.76,1,1,1,111,3,Bronze,0,red
17423.0,47,3,1118.95,2,3,2,232,7,Silver,2,blue
17425.0,20,2,759.17,1,3,3,133,7,Silver,2,blue
17426.0,9,13,8077.77,1,1,1,111,3,Bronze,0,red
17427.0,72,1,100.8,2,4,4,244,10,Gold,1,green
17428.0,1,45,31819.760000000002,1,1,1,111,3,Bronze,0,red
17429.0,129,5,1357.46,3,2,2,322,7,Silver,3,yellow
17430.0,33,4,735.17,2,2,3,223,7,Silver,2,blue
17431.0,314,1,403.3,3,4,3,343,10,Gold,1,green
17432.0,19,9,1751.39,1,1,2,112,4,Bronze,0,red
17433.0,89,2,569.96,2,3,3,233,8,Silver,2,blue
17434.0,3,7,2373.82,1,2,1,121,4,Bronze,0,red
17435.0,412,1,331.35,4,4,4,444,12,Platinum,1,green
17436.0,2,5,534.06,1,2,3,123,6,Silver,2,blue
17437.0,530,1,373.17,4,4,3,443,11,Platinum,1,green
17438.0,254,5,1422.77,3,2,2,322,7,Silver,3,yellow
17439.0,656,1,325.74,4,4,4,444,12,Platinum,1,green
17440.0,157,4,323.58,3,2,4,324,9,Gold,1,green
17441.0,733,1,293.35,4,4,4,444,12,Platinum,1,green
17442.0,37,15,4620.3,2,1,1,211,4,Bronze,0,red
17446.0,177,2,120.9,3,3,4,334,10,Gold,1,green
17447.0,41,2,541.53,2,3,3,233,8,Silver,2,blue
17448.0,498,46,14556.97,4,1,1,411,6,Silver,0,red
17449.0,3,13,4951.15,1,1,1,111,3,Bronze,0,red
17450.0,9,51,246973.09,1,1,1,111,3,Bronze,0,red
17451.0,2,7,1721.4,1,2,2,122,5,Bronze,0,red
17453.0,18,2,486.71999999999997,1,3,3,133,7,Silver,2,blue
17454.0,193,10,1547.94,3,1,2,312,6,Silver,3,yellow
17455.0,204,1,131.7,3,4,4,344,11,Platinum,1,green
17456.0,366,2,1225.42,3,3,2,332,8,Silver,3,yellow
17457.0,127,14,5984.8099999999995,3,1,1,311,5,Bronze,0,red
17458.0,16,2,529.58,1,3,3,133,7,Silver,2,blue
17459.0,44,2,657.3,2,3,3,233,8,Silver,2,blue
17460.0,95,16,2228.27,2,1,1,211,4,Bronze,0,red
17461.0,23,3,757.46,1,3,3,133,7,Silver,2,blue
17462.0,61,2,675.69,2,3,3,233,8,Silver,2,blue
17463.0,17,7,2557.91,1,2,1,121,4,Bronze,0,red
17464.0,159,3,1000.94,3,3,2,332,8,Silver,3,yellow
17465.0,426,7,2542.79,4,2,1,421,7,Silver,3,yellow
17466.0,11,2,763.28,1,3,3,133,7,Silver,2,blue
17467.0,396,1,102.6,4,4,4,444,12,Platinum,1,green
17468.0,11,3,194.8,1,3,4,134,8,Silver,2,blue
17469.0,17,17,5051.25,1,1,1,111,3,Bronze,0,red
17470.0,45,11,2804.87,2,1,1,211,4,Bronze,0,red
17471.0,475,1,321.65000000000003,4,4,4,444,12,Platinum,1,green
17472.0,192,4,935.1,3,2,2,322,7,Silver,3,yellow
17473.0,409,2,607.0,4,3,3,433,10,Gold,1,green
17474.0,600,1,1047.0,4,4,2,442,10,Gold,1,green
17475.0,80,1,194.37,2,4,4,244,10,Gold,1,green
17476.0,396,2,489.86,4,3,3,433,10,Gold,1,green
17477.0,613,2,1144.3,4,3,2,432,9,Gold,3,yellow
17478.0,409,2,1272.8,4,3,2,432,9,Gold,3,yellow
17479.0,633,1,389.26000000000005,4,4,3,443,11,Platinum,1,green
17480.0,78,2,902.03,2,3,2,232,7,Silver,2,blue
17481.0,4,4,1255.59,1,2,2,122,5,Bronze,2,blue
17482.0,488,2,778.19,4,3,3,433,10,Gold,1,green
17483.0,66,4,591.73,2,2,3,223,7,Silver,2,blue
17484.0,577,2,209.57,4,3,4,434,11,Platinum,1,green
17486.0,262,1,396.87,3,4,3,343,10,Gold,1,green
17487.0,729,1,160.55,4,4,4,444,12,Platinum,1,green
17488.0,642,1,336.5,4,4,3,443,11,Platinum,1,green
17489.0,59,2,376.64,2,3,3,233,8,Silver,2,blue
17490.0,1,9,2750.5,1,1,1,111,3,Bronze,0,red
17491.0,2,17,5981.07,1,1,1,111,3,Bronze,0,red
17492.0,249,3,1122.42,3,3,2,332,8,Silver,3,yellow
17493.0,386,1,100.91000000000001,4,4,4,444,12,Platinum,1,green
17494.0,502,1,54.699999999999996,4,4,4,444,12,Platinum,1,green
17495.0,8,3,806.72,1,3,3,133,7,Silver,2,blue
17496.0,359,4,1412.89,3,2,2,322,7,Silver,3,yellow
17497.0,391,2,287.25,4,3,4,434,11,Platinum,1,green
17498.0,76,1,272.22,2,4,4,244,10,Gold,1,green
17499.0,290,2,1341.39,3,3,2,332,8,Silver,3,yellow
17500.0,18,3,1138.0,1,3,2,132,6,Silver,2,blue
17501.0,221,2,288.6,3,3,4,334,10,Gold,1,green
17502.0,10,4,689.1,1,2,3,123,6,Silver,2,blue
17503.0,3,2,558.96,1,3,3,133,7,Silver,2,blue
17504.0,207,18,9565.12,3,1,1,311,5,Bronze,0,red
17505.0,162,5,2435.48,3,2,1,321,6,Silver,3,yellow
17506.0,76,1,302.2,2,4,4,244,10,Gold,1,green
17507.0,262,2,605.58,3,3,3,333,9,Gold,1,green
17509.0,58,8,6115.14,2,1,1,211,4,Bronze,0,red
17510.0,25,2,514.56,1,3,3,133,7,Silver,2,blue
17511.0,3,60,175603.55,1,1,1,111,3,Bronze,0,red
17512.0,29,18,5467.820000000001,2,1,1,211,4,Bronze,0,red
17513.0,73,3,1158.8,2,3,2,232,7,Silver,3,yellow
17514.0,129,2,542.83,3,3,3,333,9,Gold,1,green
17515.0,32,9,1617.46,2,1,2,212,5,Bronze,0,red
17516.0,16,6,957.55,1,2,2,122,5,Bronze,2,blue
17517.0,309,1,153.94,3,4,4,344,11,Platinum,1,green
17518.0,426,2,329.42,4,3,4,434,11,Platinum,1,green
17519.0,18,15,5109.47,1,1,1,111,3,Bronze,0,red
17520.0,54,1,546.81,2,4,3,243,9,Gold,2,blue
17521.0,30,5,1278.06,2,2,2,222,6,Silver,2,blue
17522.0,2,5,1070.71,1,2,2,122,5,Bronze,2,blue
17523.0,12,4,652.74,1,2,3,123,6,Silver,2,blue
17524.0,362,3,539.14,3,3,3,333,9,Gold,1,green
17525.0,360,3,1161.9,3,3,2,332,8,Silver,3,yellow
17526.0,5,12,4166.04,1,1,1,111,3,Bronze,0,red
17527.0,54,4,939.37,2,2,2,222,6,Silver,2,blue
17528.0,2,8,3628.5,1,1,1,111,3,Bronze,0,red
17529.0,611,2,1240.25,4,3,2,432,9,Gold,3,yellow
17530.0,2,12,3141.51,1,1,1,111,3,Bronze,0,red
17531.0,191,3,1266.82,3,3,2,332,8,Silver,3,yellow
17532.0,386,1,65.34,4,4,4,444,12,Platinum,1,green
17533.0,435,1,34.8,4,4,4,444,12,Platinum,1,green
17534.0,54,5,1668.83,2,2,2,222,6,Silver,3,yellow
17535.0,281,1,164.4,3,4,4,344,11,Platinum,1,green
17536.0,178,3,364.83,3,3,3,333,9,Gold,1,green
17537.0,30,2,897.62,2,3,2,232,7,Silver,2,blue
17538.0,26,1,98.42,1,4,4,144,9,Gold,2,blue
17539.0,618,4,1226.57,4,2,2,422,8,Silver,3,yellow
17540.0,25,6,1590.6000000000001,1,2,2,122,5,Bronze,2,blue
17541.0,510,1,124.46,4,4,4,444,12,Platinum,1,green
17542.0,270,3,341.7,3,3,3,333,9,Gold,1,green
17543.0,550,1,120.05,4,4,4,444,12,Platinum,1,green
17544.0,391,3,960.69,4,3,2,432,9,Gold,3,yellow
17545.0,44,6,1448.54,2,2,2,222,6,Silver,3,yellow
17547.0,376,2,727.85,3,3,3,333,9,Gold,1,green
17548.0,234,4,731.26,3,2,3,323,8,Silver,3,yellow
17549.0,24,2,148.86,1,3,4,134,8,Silver,2,blue
17550.0,198,9,2547.64,3,1,1,311,5,Bronze,3,yellow
17551.0,360,1,306.84,3,4,4,344,11,Platinum,1,green
17552.0,61,12,3085.29,2,1,1,211,4,Bronze,0,red
17553.0,130,4,3757.6,3,2,1,321,6,Silver,3,yellow
17554.0,2,5,1952.45,1,2,2,122,5,Bronze,2,blue
17555.0,20,5,1057.74,1,2,2,122,5,Bronze,2,blue
17556.0,206,2,300.67,3,3,4,334,10,Gold,1,green
17557.0,15,4,575.46,1,2,3,123,6,Silver,2,blue
17558.0,394,1,259.17,4,4,4,444,12,Platinum,1,green
17559.0,513,1,167.62,4,4,4,444,12,Platinum,1,green
17560.0,95,8,1895.8,2,1,2,212,5,Bronze,3,yellow
17561.0,20,4,722.34,1,2,3,123,6,Silver,2,blue
17562.0,15,7,1122.38,1,2,2,122,5,Bronze,2,blue
17563.0,579,2,392.38,4,3,3,433,10,Gold,1,green
17564.0,25,3,454.01,1,3,3,133,7,Silver,2,blue
17565.0,587,1,131.83,4,4,4,444,12,Platinum,1,green
17566.0,9,2,901.21,1,3,2,132,6,Silver,2,blue
17567.0,8,9,5356.03,1,1,1,111,3,Bronze,0,red
17568.0,634,1,382.79,4,4,3,443,11,Platinum,1,green
17569.0,333,1,344.14,3,4,3,343,10,Gold,1,green
17570.0,382,1,100.0,3,4,4,344,11,Platinum,1,green
17571.0,51,5,1703.75,2,2,2,222,6,Silver,3,yellow
17572.0,72,10,723.01,2,1,3,213,6,Silver,3,yellow
17573.0,30,3,380.6,2,3,3,233,8,Silver,2,blue
17574.0,243,1,185.65,3,4,4,344,11,Platinum,1,green
17575.0,668,1,171.7,4,4,4,444,12,Platinum,1,green
17576.0,9,41,9056.81,1,1,1,111,3,Bronze,0,red
17577.0,646,2,348.75,4,3,3,433,10,Gold,1,green
17578.0,219,7,1047.33,3,2,2,322,7,Silver,3,yellow
17579.0,5,4,753.28,1,2,3,123,6,Silver,2,blue
17580.0,253,5,545.27,3,2,3,323,8,Silver,3,yellow
17581.0,1,43,18757.75,1,1,1,111,3,Bronze,0,red
17582.0,237,5,1450.7,3,2,2,322,7,Silver,3,yellow
17583.0,561,1,135.95,4,4,4,444,12,Platinum,1,green
17584.0,8,6,5309.42,1,2,1,121,4,Bronze,0,red
17585.0,110,7,2093.3,3,2,2,322,7,Silver,3,yellow
17586.0,620,1,167.4,4,4,4,444,12,Platinum,1,green
17587.0,629,1,181.66,4,4,4,444,12,Platinum,1,green
17588.0,101,7,2939.55,3,2,1,321,6,Silver,3,yellow
17589.0,61,18,14049.87,2,1,1,211,4,Bronze,0,red
17590.0,3,3,1479.22,1,3,2,132,6,Silver,2,blue
17591.0,74,8,2776.67,2,1,1,211,4,Bronze,3,yellow
17592.0,739,1,148.3,4,4,4,444,12,Platinum,1,green
17593.0,4,11,8095.8,1,1,1,111,3,Bronze,0,red
17594.0,86,4,2497.88,2,2,1,221,5,Bronze,3,yellow
17595.0,13,2,388.79,1,3,3,133,7,Silver,2,blue
17596.0,24,13,4920.67,1,1,1,111,3,Bronze,0,red
17597.0,214,5,3484.09,3,2,1,321,6,Silver,3,yellow
17598.0,382,1,409.98,3,4,3,343,10,Gold,1,green
17599.0,478,1,52.05,4,4,4,444,12,Platinum,1,green
17600.0,18,1,161.67000000000002,1,4,4,144,9,Gold,2,blue
17601.0,240,2,421.48,3,3,3,333,9,Gold,1,green
17602.0,3,14,7451.13,1,1,1,111,3,Bronze,0,red
17603.0,79,4,1793.48,2,2,2,222,6,Silver,3,yellow
17604.0,218,6,945.9300000000001,3,2,2,322,7,Silver,3,yellow
17605.0,591,1,160.75,4,4,4,444,12,Platinum,1,green
17606.0,738,1,87.30000000000001,4,4,4,444,12,Platinum,1,green
17607.0,377,1,333.81,3,4,4,344,11,Platinum,1,green
17608.0,34,4,498.53,2,2,3,223,7,Silver,2,blue
17609.0,41,11,1894.34,2,1,2,212,5,Bronze,0,red
17610.0,541,5,1529.49,4,2,2,422,8,Silver,3,yellow
17611.0,8,28,8371.98,1,1,1,111,3,Bronze,0,red
17612.0,54,18,5394.86,2,1,1,211,4,Bronze,0,red
17613.0,23,14,4559.150000000001,1,1,1,111,3,Bronze,0,red
17614.0,58,1,390.07,2,4,3,243,9,Gold,2,blue
17615.0,131,6,733.2,3,2,3,323,8,Silver,3,yellow
17616.0,174,4,1060.8,3,2,2,322,7,Silver,3,yellow
17617.0,559,1,395.33,4,4,3,443,11,Platinum,1,green
17618.0,6,11,4073.2400000000002,1,1,1,111,3,Bronze,0,red
17619.0,313,1,218.52,3,4,4,344,11,Platinum,1,green
17620.0,60,1,81.44,2,4,4,244,10,Gold,1,green
17621.0,22,6,3175.12,1,2,1,121,4,Bronze,0,red
17622.0,598,2,1130.21,4,3,2,432,9,Gold,3,yellow
17623.0,33,7,2383.67,2,2,1,221,5,Bronze,0,red
17624.0,15,4,1568.63,1,2,2,122,5,Bronze,2,blue
17625.0,19,8,6067.8,1,1,1,111,3,Bronze,0,red
17626.0,603,1,254.0,4,4,4,444,12,Platinum,1,green
17627.0,479,1,296.36,4,4,4,444,12,Platinum,1,green
17628.0,82,1,75.75,2,4,4,244,10,Gold,1,green
17629.0,6,10,2455.52,1,1,1,111,3,Bronze,0,red
17630.0,170,2,503.59999999999997,3,3,3,333,9,Gold,1,green
17631.0,2,7,998.49,1,2,2,122,5,Bronze,2,blue
17633.0,32,7,2057.39,2,2,2,222,6,Silver,3,yellow
17634.0,37,9,2361.9700000000003,2,1,1,211,4,Bronze,0,red
17635.0,425,3,1265.58,4,3,2,432,9,Gold,3,yellow
17636.0,20,1,285.56,1,4,4,144,9,Gold,2,blue
17637.0,32,2,547.0600000000001,2,3,3,233,8,Silver,2,blue
17638.0,648,2,842.4,4,3,3,433,10,Gold,1,green
17639.0,277,6,615.17,3,2,3,323,8,Silver,3,yellow
17640.0,87,6,3168.94,2,2,1,221,5,Bronze,3,yellow
